date,temperature,rainfall,solar_radiation,wind_speed,state
2021-02-14,24.2,0.0,21.07,21.8,Maharashtra
2021-02-15,24.2,0.0,20.96,23.4,Maharashtra
2021-02-16,23.6,0.0,20.89,24.2,Maharashtra
2021-02-17,24.0,0.0,21.16,24.7,Maharashtra
2021-02-18,25.3,1.0,20.09,15.6,Maharashtra
2021-02-19,25.5,0.1,18.72,19.0,Maharashtra
2021-02-20,25.6,0.0,20.39,25.3,Maharashtra
2021-02-21,27.1,0.0,20.55,21.3,Maharashtra
2021-02-22,26.8,0.0,21.1,20.5,Maharashtra
2021-02-23,26.6,0.0,21.51,18.7,Maharashtra
2021-02-24,27.1,0.0,21.55,19.4,Maharashtra
2021-02-25,27.5,0.0,21.75,24.0,Maharashtra
2021-02-26,26.1,0.0,21.95,20.7,Maharashtra
2021-02-27,26.1,0.0,22.1,24.2,Maharashtra
2021-02-28,27.6,0.0,22.31,21.8,Maharashtra
2021-03-01,28.4,0.0,21.13,23.2,Maharashtra
2021-03-02,28.0,0.0,22.89,25.0,Maharashtra
2021-03-03,28.3,0.0,23.09,21.9,Maharashtra
2021-03-04,28.9,0.0,23.16,23.3,Maharashtra
2021-03-05,28.2,0.0,23.45,19.2,Maharashtra
2021-03-06,26.2,0.0,23.14,18.2,Maharashtra
2021-03-07,26.4,0.0,23.49,19.9,Maharashtra
2021-03-08,26.2,0.0,23.59,21.1,Maharashtra
2021-03-09,27.7,0.0,23.13,24.2,Maharashtra
2021-03-10,27.4,0.0,22.32,21.0,Maharashtra
2021-03-11,26.3,0.0,22.81,23.2,Maharashtra
2021-03-12,26.7,0.0,23.19,24.2,Maharashtra
2021-03-13,28.7,0.0,23.65,21.3,Maharashtra
2021-03-14,28.7,0.0,23.58,20.2,Maharashtra
2021-03-15,28.8,0.0,23.79,23.7,Maharashtra
2021-03-16,28.4,0.0,23.67,23.5,Maharashtra
2021-03-17,28.7,0.0,23.05,23.2,Maharashtra
2021-03-18,27.9,0.0,22.41,19.5,Maharashtra
2021-03-19,27.2,0.0,23.54,24.2,Maharashtra
2021-03-20,26.3,0.0,23.55,18.0,Maharashtra
2021-03-21,26.9,0.0,24.15,15.6,Maharashtra
2021-03-22,27.8,0.0,24.05,18.0,Maharashtra
2021-03-23,28.6,0.0,24.18,23.7,Maharashtra
2021-03-24,29.7,0.0,23.94,17.9,Maharashtra
2021-03-25,30.9,0.0,25.01,25.3,Maharashtra
2021-03-26,30.5,0.0,25.08,22.5,Maharashtra
2021-03-27,30.5,0.0,25.21,24.2,Maharashtra
2021-03-28,28.1,0.0,25.12,18.3,Maharashtra
2021-03-29,27.8,0.0,24.82,24.3,Maharashtra
2021-03-30,26.8,0.0,25.25,14.4,Maharashtra
2021-03-31,26.6,0.0,25.0,19.2,Maharashtra
2021-04-01,27.3,0.0,24.78,18.1,Maharashtra
2021-04-02,27.0,0.1,24.65,16.0,Maharashtra
2021-04-03,27.1,0.0,23.49,17.9,Maharashtra
2021-04-04,27.3,0.0,24.28,21.1,Maharashtra
2021-04-05,27.4,0.0,24.12,22.7,Maharashtra
2021-04-06,28.5,0.0,25.42,24.7,Maharashtra
2021-04-07,28.1,0.0,25.18,21.7,Maharashtra
2021-04-08,27.9,0.0,23.23,18.2,Maharashtra
2021-04-09,28.1,0.0,25.1,20.8,Maharashtra
2021-04-10,28.0,0.0,24.88,18.8,Maharashtra
2021-04-11,28.9,0.0,24.87,18.2,Maharashtra
2021-04-12,29.1,0.0,24.72,19.2,Maharashtra
2021-04-13,29.9,0.0,23.79,20.2,Maharashtra
2021-04-14,30.0,0.0,23.49,18.8,Maharashtra
2021-04-15,29.0,0.0,24.16,19.4,Maharashtra
2021-04-16,28.1,0.0,25.43,23.5,Maharashtra
2021-04-17,28.4,0.0,25.55,22.0,Maharashtra
2021-04-18,29.5,0.0,25.45,19.5,Maharashtra
2021-04-19,28.7,0.0,25.75,18.3,Maharashtra
2021-04-20,28.5,0.0,24.98,14.9,Maharashtra
2021-04-21,28.3,0.0,24.09,20.0,Maharashtra
2021-04-22,28.3,0.0,22.31,23.4,Maharashtra
2021-04-23,28.2,0.0,25.25,21.5,Maharashtra
2021-04-24,27.7,0.0,26.11,22.2,Maharashtra
2021-04-25,29.0,0.0,25.25,23.9,Maharashtra
2021-04-26,29.9,0.0,24.61,17.4,Maharashtra
2021-04-27,29.7,0.0,25.19,17.4,Maharashtra
2021-04-28,29.7,0.0,25.32,21.6,Maharashtra
2021-04-29,29.6,0.0,25.48,22.1,Maharashtra
2021-04-30,29.2,0.0,25.26,16.6,Maharashtra
2021-05-01,30.0,0.0,21.59,20.9,Maharashtra
2021-05-02,30.2,0.0,22.65,15.9,Maharashtra
2021-05-03,30.2,0.0,25.37,19.3,Maharashtra
2021-05-04,30.0,0.0,25.67,20.3,Maharashtra
2021-05-05,30.0,0.0,25.79,20.8,Maharashtra
2021-05-06,29.6,0.0,25.65,18.3,Maharashtra
2021-05-07,29.8,0.0,25.51,20.0,Maharashtra
2021-05-08,29.8,0.0,25.62,19.8,Maharashtra
2021-05-09,29.9,0.0,25.07,17.7,Maharashtra
2021-05-10,29.7,0.0,25.71,20.1,Maharashtra
2021-05-11,29.5,0.0,25.01,19.0,Maharashtra
2021-05-12,29.5,0.0,25.76,19.3,Maharashtra
2021-05-13,29.3,0.0,25.23,18.1,Maharashtra
2021-05-14,29.3,0.0,25.62,24.2,Maharashtra
2021-05-15,31.3,0.0,15.93,28.0,Maharashtra
2021-05-16,31.0,7.0,9.64,25.7,Maharashtra
2021-05-17,26.8,199.9,1.97,61.9,Maharashtra
2021-05-18,27.4,22.6,10.95,47.5,Maharashtra
2021-05-19,27.5,15.2,14.05,28.0,Maharashtra
2021-05-20,28.3,1.0,24.29,14.1,Maharashtra
2021-05-21,28.4,0.3,24.54,12.1,Maharashtra
2021-05-22,28.7,1.2,17.81,15.5,Maharashtra
2021-05-23,28.8,1.6,19.78,16.4,Maharashtra
2021-05-24,28.8,1.8,22.67,20.2,Maharashtra
2021-05-25,29.0,1.7,21.58,21.9,Maharashtra
2021-05-26,29.2,0.0,23.75,17.3,Maharashtra
2021-05-27,29.6,4.8,22.37,20.7,Maharashtra
2021-05-28,29.2,3.6,21.9,17.7,Maharashtra
2021-05-29,28.8,2.8,19.98,16.0,Maharashtra
2021-05-30,28.9,3.3,20.69,16.5,Maharashtra
2021-05-31,28.5,3.5,18.49,15.6,Maharashtra
2021-06-01,28.2,7.4,17.74,19.5,Maharashtra
2021-06-02,28.1,11.1,16.24,13.3,Maharashtra
2021-06-03,28.8,1.3,19.92,14.0,Maharashtra
2021-06-04,28.6,5.2,21.84,12.7,Maharashtra
2021-06-05,27.3,7.7,9.17,12.2,Maharashtra
2021-06-06,27.4,9.7,11.55,15.9,Maharashtra
2021-06-07,27.4,10.5,18.64,15.8,Maharashtra
2021-06-08,27.0,25.1,17.0,14.5,Maharashtra
2021-06-09,26.8,24.0,11.55,17.3,Maharashtra
2021-06-10,27.0,24.0,13.62,17.7,Maharashtra
2021-06-11,27.1,19.6,14.11,22.0,Maharashtra
2021-06-12,27.0,15.7,13.18,18.0,Maharashtra
2021-06-13,27.4,9.6,17.99,19.0,Maharashtra
2021-06-14,27.3,5.2,18.81,19.3,Maharashtra
2021-06-15,26.8,9.2,14.44,21.0,Maharashtra
2021-06-16,26.4,13.7,5.83,22.1,Maharashtra
2021-06-17,26.2,18.5,7.85,24.0,Maharashtra
2021-06-18,26.1,15.9,15.41,26.6,Maharashtra
2021-06-19,25.8,18.5,14.84,22.7,Maharashtra
2021-06-20,26.7,10.3,15.6,24.8,Maharashtra
2021-06-21,27.3,5.6,17.81,16.9,Maharashtra
2021-06-22,27.4,5.9,14.43,15.1,Maharashtra
2021-06-23,27.0,5.6,17.02,15.2,Maharashtra
2021-06-24,26.4,8.7,6.95,19.1,Maharashtra
2021-06-25,26.0,36.7,5.87,16.3,Maharashtra
2021-06-26,27.6,3.5,20.06,18.3,Maharashtra
2021-06-27,27.2,9.3,14.3,15.4,Maharashtra
2021-06-28,26.1,19.2,11.28,10.6,Maharashtra
2021-06-29,27.4,3.0,21.22,14.8,Maharashtra
2021-06-30,27.5,4.8,17.34,16.1,Maharashtra
2021-07-01,28.3,2.9,20.55,22.8,Maharashtra
2021-07-02,28.1,1.8,21.26,22.6,Maharashtra
2021-07-03,27.9,1.8,20.44,18.5,Maharashtra
2021-07-04,27.7,2.3,20.41,13.0,Maharashtra
2021-07-05,27.7,1.2,18.61,13.0,Maharashtra
2021-07-06,27.8,1.0,20.26,13.8,Maharashtra
2021-07-07,28.2,2.2,20.13,14.2,Maharashtra
2021-07-08,27.6,8.9,18.22,14.9,Maharashtra
2021-07-09,27.4,4.1,12.51,13.8,Maharashtra
2021-07-10,26.3,85.5,5.06,16.1,Maharashtra
2021-07-11,27.1,13.7,16.0,14.7,Maharashtra
2021-07-12,26.9,41.0,12.0,36.8,Maharashtra
2021-07-13,26.6,34.6,10.65,23.7,Maharashtra
2021-07-14,26.2,34.9,9.1,23.1,Maharashtra
2021-07-15,26.8,22.4,13.51,23.2,Maharashtra
2021-07-16,26.5,31.8,12.87,31.5,Maharashtra
2021-07-17,26.8,40.6,8.47,26.6,Maharashtra
2021-07-18,26.9,32.9,14.73,21.6,Maharashtra
2021-07-19,26.3,55.2,9.24,22.0,Maharashtra
2021-07-20,26.4,29.1,7.65,23.4,Maharashtra
2021-07-21,26.5,36.7,5.53,34.8,Maharashtra
2021-07-22,26.6,18.5,5.69,34.0,Maharashtra
2021-07-23,26.0,28.2,4.87,25.3,Maharashtra
2021-07-24,26.5,13.1,12.24,24.2,Maharashtra
2021-07-25,26.4,15.3,12.28,23.9,Maharashtra
2021-07-26,26.6,12.5,17.21,28.7,Maharashtra
2021-07-27,26.7,8.4,15.82,27.2,Maharashtra
2021-07-28,27.1,12.4,13.76,30.6,Maharashtra
2021-07-29,27.0,11.3,13.57,31.3,Maharashtra
2021-07-30,27.2,8.4,9.0,29.5,Maharashtra
2021-07-31,27.3,2.7,19.73,30.8,Maharashtra
2021-08-01,27.0,3.1,17.49,31.0,Maharashtra
2021-08-02,26.6,4.7,17.52,25.3,Maharashtra
2021-08-03,26.2,9.8,13.37,24.4,Maharashtra
2021-08-04,26.5,5.6,11.75,24.0,Maharashtra
2021-08-05,26.8,5.9,18.69,24.2,Maharashtra
2021-08-06,26.9,3.9,17.55,23.4,Maharashtra
2021-08-07,26.6,4.0,16.93,14.9,Maharashtra
2021-08-08,26.4,3.0,18.64,13.4,Maharashtra
2021-08-09,26.8,4.2,19.63,17.9,Maharashtra
2021-08-10,26.5,4.2,15.42,17.4,Maharashtra
2021-08-11,26.4,5.5,17.24,16.7,Maharashtra
2021-08-12,26.7,3.9,17.81,16.7,Maharashtra
2021-08-13,26.6,3.7,17.43,18.4,Maharashtra
2021-08-14,26.0,9.1,16.46,19.1,Maharashtra
2021-08-15,25.8,6.7,15.92,14.6,Maharashtra
2021-08-16,26.2,3.9,15.12,12.4,Maharashtra
2021-08-17,25.9,13.7,6.56,9.8,Maharashtra
2021-08-18,25.6,21.8,5.91,12.0,Maharashtra
2021-08-19,25.3,33.4,4.09,16.2,Maharashtra
2021-08-20,25.8,26.8,12.66,15.6,Maharashtra
2021-08-21,25.3,71.7,4.27,22.0,Maharashtra
2021-08-22,26.1,3.1,15.17,13.6,Maharashtra
2021-08-23,26.4,2.3,21.95,14.8,Maharashtra
2021-08-24,26.7,1.4,21.0,14.9,Maharashtra
2021-08-25,26.7,1.6,18.85,16.6,Maharashtra
2021-08-26,26.6,3.4,16.62,17.0,Maharashtra
2021-08-27,26.5,2.1,17.42,12.3,Maharashtra
2021-08-28,26.5,0.6,19.81,14.5,Maharashtra
2021-08-29,26.6,1.4,18.85,12.2,Maharashtra
2021-08-30,26.6,6.0,10.2,14.5,Maharashtra
2021-08-31,25.9,49.1,4.04,17.1,Maharashtra
2021-09-01,26.1,17.2,13.28,18.9,Maharashtra
2021-09-02,26.5,7.1,16.29,23.8,Maharashtra
2021-09-03,26.1,13.7,17.94,19.1,Maharashtra
2021-09-04,26.2,16.6,17.46,14.5,Maharashtra
2021-09-05,26.1,10.1,12.93,12.3,Maharashtra
2021-09-06,26.5,7.9,15.71,16.8,Maharashtra
2021-09-07,26.0,32.0,6.27,13.3,Maharashtra
2021-09-08,26.4,146.8,6.79,34.9,Maharashtra
2021-09-09,26.8,6.9,18.82,32.1,Maharashtra
2021-09-10,26.5,9.9,14.74,26.2,Maharashtra
2021-09-11,26.3,53.6,15.08,25.3,Maharashtra
2021-09-12,26.4,45.3,14.08,21.4,Maharashtra
2021-09-13,26.4,27.4,7.5,25.0,Maharashtra
2021-09-14,26.8,6.0,15.27,25.5,Maharashtra
2021-09-15,26.5,6.0,11.96,24.1,Maharashtra
2021-09-16,26.7,4.4,19.4,24.5,Maharashtra
2021-09-17,26.7,3.3,18.64,21.6,Maharashtra
2021-09-18,26.2,3.3,16.48,17.9,Maharashtra
2021-09-19,26.2,6.4,16.33,17.1,Maharashtra
2021-09-20,26.4,10.2,15.6,13.1,Maharashtra
2021-09-21,26.0,17.8,10.23,14.5,Maharashtra
2021-09-22,25.8,19.7,9.93,16.8,Maharashtra
2021-09-23,26.2,6.6,13.76,14.5,Maharashtra
2021-09-24,26.7,2.0,20.02,15.0,Maharashtra
2021-09-25,26.4,2.2,18.32,13.4,Maharashtra
2021-09-26,26.5,2.8,18.19,14.1,Maharashtra
2021-09-27,25.9,5.2,6.79,9.6,Maharashtra
2021-09-28,25.7,14.3,5.71,17.6,Maharashtra
2021-09-29,26.3,30.7,11.18,24.9,Maharashtra
2021-09-30,26.4,4.4,16.81,23.1,Maharashtra
2021-10-01,27.0,0.2,20.47,15.1,Maharashtra
2021-10-02,26.9,0.8,11.7,16.4,Maharashtra
2021-10-03,27.5,0.2,20.74,17.8,Maharashtra
2021-10-04,28.0,0.0,20.51,16.5,Maharashtra
2021-10-05,28.0,0.9,17.52,17.7,Maharashtra
2021-10-06,28.3,7.4,17.85,12.5,Maharashtra
2021-10-07,28.3,2.4,20.1,12.1,Maharashtra
2021-10-08,27.1,6.8,16.09,15.3,Maharashtra
2021-10-09,27.0,5.2,12.24,13.3,Maharashtra
2021-10-10,27.2,6.2,17.27,10.1,Maharashtra
2021-10-11,26.8,14.6,16.54,15.3,Maharashtra
2021-10-12,27.6,0.7,19.68,12.7,Maharashtra
2021-10-13,28.1,1.6,20.25,12.8,Maharashtra
2021-10-14,28.6,0.7,20.35,18.7,Maharashtra
2021-10-15,28.2,0.0,20.93,18.6,Maharashtra
2021-10-16,27.5,0.0,21.28,20.0,Maharashtra
2021-10-17,27.3,0.0,20.72,17.4,Maharashtra
2021-10-18,27.8,1.1,20.07,19.9,Maharashtra
2021-10-19,26.7,0.5,19.34,13.8,Maharashtra
2021-10-20,26.3,0.0,20.56,18.6,Maharashtra
2021-10-21,26.8,0.0,20.78,18.1,Maharashtra
2021-10-22,27.1,0.0,20.91,15.0,Maharashtra
2021-10-23,26.6,0.0,20.49,18.1,Maharashtra
2021-10-24,26.0,0.0,19.32,17.2,Maharashtra
2021-10-25,26.1,0.0,20.0,20.2,Maharashtra
2021-10-26,26.9,0.0,20.04,16.3,Maharashtra
2021-10-27,27.3,0.0,19.94,20.2,Maharashtra
2021-10-28,27.7,0.0,18.62,21.6,Maharashtra
2021-10-29,27.6,0.0,20.53,21.2,Maharashtra
2021-10-30,27.5,0.0,19.45,19.6,Maharashtra
2021-10-31,27.5,0.0,19.5,18.1,Maharashtra
2021-11-01,27.0,0.0,19.25,14.3,Maharashtra
2021-11-02,27.6,0.0,18.68,14.2,Maharashtra
2021-11-03,27.9,0.0,19.25,21.1,Maharashtra
2021-11-04,27.9,0.0,18.63,15.8,Maharashtra
2021-11-05,28.0,1.6,17.36,17.1,Maharashtra
2021-11-06,26.5,0.1,15.47,15.3,Maharashtra
2021-11-07,26.5,0.0,7.17,13.0,Maharashtra
2021-11-08,26.8,0.0,18.69,16.8,Maharashtra
2021-11-09,26.0,0.0,19.18,18.3,Maharashtra
2021-11-10,26.0,0.0,18.97,20.9,Maharashtra
2021-11-11,26.2,0.0,19.0,18.7,Maharashtra
2021-11-12,26.3,0.0,17.73,22.6,Maharashtra
2021-11-13,27.2,0.0,18.1,19.8,Maharashtra
2021-11-14,27.6,0.0,17.64,18.1,Maharashtra
2021-11-15,27.9,0.0,17.78,21.9,Maharashtra
2021-11-16,28.2,0.0,16.33,19.2,Maharashtra
2021-11-17,27.5,2.1,10.87,16.9,Maharashtra
2021-11-18,26.4,2.2,15.81,13.4,Maharashtra
2021-11-19,26.7,0.7,16.6,15.4,Maharashtra
2021-11-20,27.8,1.1,16.23,12.2,Maharashtra
2021-11-21,27.6,7.9,14.96,16.7,Maharashtra
2021-11-22,26.7,2.3,13.0,10.2,Maharashtra
2021-11-23,27.1,0.0,16.22,17.3,Maharashtra
2021-11-24,27.9,0.0,16.69,16.6,Maharashtra
2021-11-25,27.8,0.0,17.01,16.7,Maharashtra
2021-11-26,27.2,0.0,17.58,15.0,Maharashtra
2021-11-27,26.7,0.0,17.56,16.3,Maharashtra
2021-11-28,26.0,0.0,17.2,16.1,Maharashtra
2021-11-29,26.0,0.0,16.12,15.1,Maharashtra
2021-11-30,27.1,0.0,11.23,15.0,Maharashtra
2021-12-01,23.0,41.4,3.16,20.3,Maharashtra
2021-12-02,22.3,56.7,6.76,26.9,Maharashtra
2021-12-03,24.2,0.8,12.82,10.4,Maharashtra
2021-12-04,24.2,0.1,15.89,11.3,Maharashtra
2021-12-05,23.8,0.2,14.17,11.8,Maharashtra
2021-12-06,24.4,0.0,16.42,16.3,Maharashtra
2021-12-07,25.4,0.0,16.2,15.5,Maharashtra
2021-12-08,25.6,0.0,16.7,16.2,Maharashtra
2021-12-09,25.7,0.0,16.12,16.3,Maharashtra
2021-12-10,25.8,0.0,16.01,15.8,Maharashtra
2021-12-11,25.4,0.0,16.39,14.6,Maharashtra
2021-12-12,25.1,0.0,16.81,13.5,Maharashtra
2021-12-13,24.3,0.0,16.55,15.7,Maharashtra
2021-12-14,23.5,0.0,16.63,17.1,Maharashtra
2021-12-15,22.9,0.0,16.01,14.3,Maharashtra
2021-12-16,23.3,0.0,15.85,16.7,Maharashtra
2021-12-17,23.6,0.0,16.1,17.0,Maharashtra
2021-12-18,23.6,0.0,16.68,15.9,Maharashtra
2021-12-19,23.6,0.0,16.82,17.0,Maharashtra
2021-12-20,23.2,0.0,16.83,14.7,Maharashtra
2021-12-21,22.9,0.0,16.75,13.0,Maharashtra
2021-12-22,22.9,0.0,16.7,12.5,Maharashtra
2021-12-23,22.5,0.0,16.82,12.9,Maharashtra
2021-12-24,21.7,0.0,16.88,14.6,Maharashtra
2021-12-25,21.5,0.0,16.52,14.8,Maharashtra
2021-12-26,22.6,0.0,16.6,17.8,Maharashtra
2021-12-27,23.0,0.0,16.57,13.8,Maharashtra
2021-12-28,22.8,0.0,16.46,21.5,Maharashtra
2021-12-29,22.8,0.0,16.68,20.8,Maharashtra
2021-12-30,23.2,0.0,16.52,20.8,Maharashtra
2021-12-31,24.8,0.0,16.23,16.3,Maharashtra
2022-01-01,24.8,0.0,16.21,13.9,Maharashtra
2022-01-02,24.8,0.0,16.38,14.1,Maharashtra
2022-01-03,25.0,0.0,15.9,13.8,Maharashtra
2022-01-04,24.7,0.0,16.61,15.1,Maharashtra
2022-01-05,24.1,0.0,16.56,17.3,Maharashtra
2022-01-06,23.5,0.0,16.38,16.5,Maharashtra
2022-01-07,23.2,0.0,15.75,15.5,Maharashtra
2022-01-08,22.5,2.3,10.49,12.1,Maharashtra
2022-01-09,21.7,0.0,17.46,22.0,Maharashtra
2022-01-10,19.6,0.0,17.98,23.1,Maharashtra
2022-01-11,19.6,0.0,17.68,15.2,Maharashtra
2022-01-12,20.7,0.0,17.64,18.4,Maharashtra
2022-01-13,20.6,0.0,17.13,15.4,Maharashtra
2022-01-14,21.4,0.0,16.98,16.1,Maharashtra
2022-01-15,22.5,0.0,17.67,20.5,Maharashtra
2022-01-16,24.0,0.0,17.75,18.7,Maharashtra
2022-01-17,24.5,0.0,16.18,14.8,Maharashtra
2022-01-18,24.1,0.0,17.74,19.0,Maharashtra
2022-01-19,23.6,0.0,18.05,17.2,Maharashtra
2022-01-20,22.7,0.0,18.24,16.1,Maharashtra
2022-01-21,22.4,0.0,17.59,14.2,Maharashtra
2022-01-22,23.5,1.0,15.87,22.7,Maharashtra
2022-01-23,21.5,0.4,16.83,22.4,Maharashtra
2022-01-24,19.1,0.0,19.45,25.5,Maharashtra
2022-01-25,19.7,0.0,19.27,18.8,Maharashtra
2022-01-26,21.0,0.0,19.17,19.9,Maharashtra
2022-01-27,22.1,0.0,18.98,20.5,Maharashtra
2022-01-28,23.6,0.0,19.29,17.8,Maharashtra
2022-01-29,23.0,0.0,19.81,17.2,Maharashtra
2022-01-30,22.3,0.0,19.7,15.2,Maharashtra
2022-01-31,22.4,0.0,20.14,17.3,Maharashtra
2022-02-01,21.8,0.0,19.98,20.1,Maharashtra
2022-02-02,21.8,0.0,20.04,18.1,Maharashtra
2022-02-03,21.8,0.0,18.96,13.1,Maharashtra
2022-02-04,22.2,0.0,20.19,12.7,Maharashtra
2022-02-05,21.3,0.0,20.27,19.2,Maharashtra
2022-02-06,21.9,0.0,20.31,19.4,Maharashtra
2022-02-07,21.6,0.0,19.7,21.9,Maharashtra
2022-02-08,21.6,0.0,20.02,17.3,Maharashtra
2022-02-09,21.7,0.0,19.59,19.3,Maharashtra
2022-02-10,23.6,0.0,20.73,24.0,Maharashtra
2022-02-11,25.4,0.0,20.84,21.7,Maharashtra
2022-02-12,24.5,0.0,20.84,21.0,Maharashtra
2022-02-13,23.7,0.0,20.97,19.5,Maharashtra
2022-02-14,23.6,0.0,21.27,19.5,Maharashtra
2022-02-15,22.9,0.0,21.06,17.3,Maharashtra
2022-02-16,22.1,0.0,21.14,16.5,Maharashtra
2022-02-17,21.9,0.0,20.68,14.0,Maharashtra
2022-02-18,23.1,0.0,21.37,14.6,Maharashtra
2022-02-19,23.7,0.0,21.34,17.9,Maharashtra
2022-02-20,24.4,0.0,21.99,20.2,Maharashtra
2022-02-21,23.9,0.0,22.28,22.9,Maharashtra
2022-02-22,23.5,0.0,22.22,21.8,Maharashtra
2022-02-23,24.1,0.0,22.06,18.9,Maharashtra
2022-02-24,25.2,0.0,22.1,20.1,Maharashtra
2022-02-25,25.3,0.0,22.19,22.9,Maharashtra
2022-02-26,24.7,0.0,22.21,21.8,Maharashtra
2022-02-27,25.2,0.0,22.45,24.2,Maharashtra
2022-02-28,25.5,0.0,22.66,21.3,Maharashtra
2022-03-01,25.9,0.0,22.52,18.9,Maharashtra
2022-03-02,27.0,0.0,22.59,22.4,Maharashtra
2022-03-03,27.7,0.0,22.77,24.7,Maharashtra
2022-03-04,27.6,0.0,22.7,24.7,Maharashtra
2022-03-05,26.6,0.0,22.69,23.7,Maharashtra
2022-03-06,27.3,0.0,22.15,20.4,Maharashtra
2022-03-07,27.7,0.0,22.18,16.0,Maharashtra
2022-03-08,29.0,0.0,20.83,23.2,Maharashtra
2022-03-09,28.4,0.1,20.7,16.9,Maharashtra
2022-03-10,28.1,0.0,22.76,19.0,Maharashtra
2022-03-11,28.4,0.0,22.94,16.5,Maharashtra
2022-03-12,28.6,0.0,22.51,18.0,Maharashtra
2022-03-13,29.0,0.0,23.7,23.3,Maharashtra
2022-03-14,29.1,0.0,24.03,21.5,Maharashtra
2022-03-15,29.6,0.0,23.87,22.2,Maharashtra
2022-03-16,29.9,0.0,24.0,26.0,Maharashtra
2022-03-17,29.8,0.0,23.33,23.5,Maharashtra
2022-03-18,29.2,0.0,23.41,27.1,Maharashtra
2022-03-19,27.7,0.0,22.23,20.8,Maharashtra
2022-03-20,27.0,0.0,19.17,26.9,Maharashtra
2022-03-21,26.8,0.0,19.62,24.2,Maharashtra
2022-03-22,29.3,0.0,20.66,26.5,Maharashtra
2022-03-23,30.9,0.0,21.42,28.0,Maharashtra
2022-03-24,28.5,0.0,19.17,20.1,Maharashtra
2022-03-25,27.4,0.0,24.08,21.6,Maharashtra
2022-03-26,27.5,0.0,24.24,22.2,Maharashtra
2022-03-27,27.6,0.0,23.34,21.2,Maharashtra
2022-03-28,27.6,0.0,23.6,20.7,Maharashtra
2022-03-29,28.4,0.0,24.86,20.4,Maharashtra
2022-03-30,28.2,0.0,25.16,19.4,Maharashtra
2022-03-31,26.6,0.0,25.58,17.4,Maharashtra
2022-04-01,26.7,0.0,25.59,19.1,Maharashtra
2022-04-02,27.0,0.0,24.87,19.4,Maharashtra
2022-04-03,27.2,0.0,24.18,23.4,Maharashtra
2022-04-04,27.9,0.0,24.45,23.9,Maharashtra
2022-04-05,28.2,0.0,24.31,22.5,Maharashtra
2022-04-06,28.2,0.0,24.39,19.8,Maharashtra
2022-04-07,28.4,0.0,24.69,18.9,Maharashtra
2022-04-08,28.4,0.0,24.89,21.3,Maharashtra
2022-04-09,28.6,0.0,24.65,17.4,Maharashtra
2022-04-10,28.8,0.0,24.88,19.6,Maharashtra
2022-04-11,28.6,0.0,24.48,23.4,Maharashtra
2022-04-12,28.7,0.0,24.75,22.7,Maharashtra
2022-04-13,29.3,0.0,25.3,23.1,Maharashtra
2022-04-14,28.5,0.0,25.11,18.0,Maharashtra
2022-04-15,28.3,0.0,25.63,18.9,Maharashtra
2022-04-16,27.5,0.0,26.0,19.6,Maharashtra
2022-04-17,28.1,0.0,25.65,19.9,Maharashtra
2022-04-18,28.1,0.0,25.36,23.8,Maharashtra
2022-04-19,28.2,0.0,24.78,23.4,Maharashtra
2022-04-20,29.1,0.0,20.15,22.5,Maharashtra
2022-04-21,32.0,0.0,24.34,29.8,Maharashtra
2022-04-22,31.2,0.0,25.06,21.3,Maharashtra
2022-04-23,30.9,0.0,24.85,17.7,Maharashtra
2022-04-24,30.0,0.0,24.11,17.3,Maharashtra
2022-04-25,30.8,0.0,25.72,23.7,Maharashtra
2022-04-26,30.1,0.0,25.55,19.2,Maharashtra
2022-04-27,30.9,0.0,25.42,24.0,Maharashtra
2022-04-28,31.0,0.0,24.76,19.5,Maharashtra
2022-04-29,30.1,0.0,25.53,17.0,Maharashtra
2022-04-30,29.3,0.0,26.05,18.7,Maharashtra
2022-05-01,29.5,0.0,25.92,16.7,Maharashtra
2022-05-02,29.9,0.0,25.95,19.8,Maharashtra
2022-05-03,29.9,0.0,25.33,19.6,Maharashtra
2022-05-04,29.3,0.0,26.0,21.3,Maharashtra
2022-05-05,28.9,0.0,25.7,23.4,Maharashtra
2022-05-06,29.1,0.1,25.39,22.5,Maharashtra
2022-05-07,29.3,0.0,25.15,22.9,Maharashtra
2022-05-08,29.6,0.0,25.31,26.7,Maharashtra
2022-05-09,29.5,0.0,22.8,24.6,Maharashtra
2022-05-10,29.9,0.0,22.86,24.5,Maharashtra
2022-05-11,29.7,0.0,21.01,19.8,Maharashtra
2022-05-12,29.9,0.0,16.52,18.4,Maharashtra
2022-05-13,29.8,0.0,19.03,18.5,Maharashtra
2022-05-14,29.8,0.0,25.33,17.1,Maharashtra
2022-05-15,29.9,0.0,24.88,18.1,Maharashtra
2022-05-16,29.7,0.0,25.73,23.3,Maharashtra
2022-05-17,29.8,0.0,25.3,18.2,Maharashtra
2022-05-18,29.4,0.0,25.65,20.2,Maharashtra
2022-05-19,29.5,0.0,25.65,21.9,Maharashtra
2022-05-20,29.6,0.1,23.92,19.6,Maharashtra
2022-05-21,30.2,0.1,22.09,21.6,Maharashtra
2022-05-22,30.2,1.0,21.82,22.9,Maharashtra
2022-05-23,30.2,2.7,22.64,22.6,Maharashtra
2022-05-24,30.2,0.4,23.52,22.0,Maharashtra
